candidate,n_folds,seed,fold,system,coef,coef_norm,intercept
ours+all,5,45,2,LFCC-GMM,0.28485355241804894,0.1415725206176334,-2.1472906336022457
ours+all,5,45,2,LFCC-LCNN,0.055406321128064415,0.027537000938427137,-2.1472906336022457
ours+all,5,45,2,RawNet2,-0.08032828495067271,-0.039923243648611315,-2.1472906336022457
ours+all,5,45,3,timepool_T150_aug,0.7003086199339958,0.3546215860787388,-2.1292038092267127
ours+all,5,45,3,flatten_T400_aug,0.5187790232934353,0.2626988085367794,-2.1292038092267127
ours+all,5,45,3,CQCC-GMM,0.39062524659124853,0.19780442588532313,-2.1292038092267127
ours+all,5,45,3,LFCC-GMM,0.274785203125287,0.13914545928685249,-2.1292038092267127
ours+all,5,45,3,LFCC-LCNN,0.06430278245538332,0.03256157935875947,-2.1292038092267127
ours+all,5,45,3,RawNet2,-0.026004515546316217,-0.013168140853546867,-2.1292038092267127
ours+all,5,45,4,timepool_T150_aug,0.8001542259988969,0.36994949137093097,-2.176410691167907
ours+all,5,45,4,flatten_T400_aug,0.41992460048044383,0.19415118650150798,-2.176410691167907
ours+all,5,45,4,CQCC-GMM,0.41101596896439874,0.19003230092784548,-2.176410691167907
ours+all,5,45,4,LFCC-GMM,0.32682738438075154,0.151107899813701,-2.176410691167907
ours+all,5,45,4,LFCC-LCNN,0.07991197584181446,0.036947120763149155,-2.176410691167907
ours+all,5,45,4,RawNet2,-0.12504008706814368,-0.057812000622865484,-2.176410691167907
ours,5,46,0,timepool_T150_aug,1.1834441423416138,1.0,-2.030629873275757
ours,5,46,1,timepool_T150_aug,1.1963790655136108,1.0,-2.0369644165039062
ours,5,46,2,timepool_T150_aug,1.1873600482940674,1.0,-2.0405611991882324
ours,5,46,3,timepool_T150_aug,1.141355276107788,1.0,-1.9815950393676758
ours,5,46,4,timepool_T150_aug,1.132964849472046,1.0,-2.0068342685699463
ours+2GMM,5,46,0,timepool_T150_aug,1.093637623396995,0.5964090570548053,-2.1458178400324406
ours+2GMM,5,46,0,CQCC-GMM,0.4049709713324206,0.22084861564721586,-2.1458178400324406
ours+2GMM,5,46,0,LFCC-GMM,0.3350953211661781,0.18274232729797885,-2.1458178400324406
ours+2GMM,5,46,1,timepool_T150_aug,1.100732706257962,0.604064534681247,-2.1500768348034285
ours+2GMM,5,46,1,CQCC-GMM,0.4117443162989228,0.2259587067947704,-2.1500768348034285
ours+2GMM,5,46,1,LFCC-GMM,0.30973342527017905,0.1699767585239826,-2.1500768348034285
ours+2GMM,5,46,2,timepool_T150_aug,1.1003620739192894,0.6027260745712961,-2.1518461048587754
ours+2GMM,5,46,2,CQCC-GMM,0.36687203195704576,0.20095507190997977,-2.1518461048587754
ours+2GMM,5,46,2,LFCC-GMM,0.358407956650907,0.1963188535187241,-2.1518461048587754
ours+2GMM,5,46,3,timepool_T150_aug,1.0314076526092073,0.579363607567713,-2.1016072470022427
ours+2GMM,5,46,3,CQCC-GMM,0.4470589429936905,0.2511225133466892,-2.1016072470022427
ours+2GMM,5,46,3,LFCC-GMM,0.3017757930056445,0.16951387908559795,-2.1016072470022427
ours+2GMM,5,46,4,timepool_T150_aug,1.0500238203628338,0.6081467779025859,-2.1071553587244662
ours+2GMM,5,46,4,CQCC-GMM,0.3753039382143064,0.21736638382195342,-2.1071553587244662
ours+2GMM,5,46,4,LFCC-GMM,0.3012682845429447,0.17448683827546074,-2.1071553587244662
ours+4base,5,46,0,timepool_T150_aug,1.0701412617147483,0.534823116563963,-2.1521954362716254
ours+4base,5,46,0,CQCC-GMM,0.4073357078404528,0.2035736407415422,-2.1521954362716254
ours+4base,5,46,0,LFCC-GMM,0.32795652841893685,0.16390241073917877,-2.1521954362716254
ours+4base,5,46,0,LFCC-LCNN,0.14001163390310498,0.06997343348791578,-2.1521954362716254
ours+4base,5,46,0,RawNet2,-0.055480461223524034,-0.027727398467400192,-2.1521954362716254
ours+4base,5,46,1,timepool_T150_aug,1.0883667155212853,0.5504149972219634,-2.153858923741864
ours+4base,5,46,1,CQCC-GMM,0.4271333969105337,0.21601232757408897,-2.153858923741864
ours+4base,5,46,1,LFCC-GMM,0.3076333505411254,0.15557808537205794,-2.153858923741864
ours+4base,5,46,1,LFCC-LCNN,0.07344464534233944,0.03714284320309247,-2.153858923741864
ours+4base,5,46,1,RawNet2,-0.08077846992923045,-0.04085174662879727,-2.153858923741864
ours+4base,5,46,2,timepool_T150_aug,1.0745066987399483,0.534237847458702,-2.160334769926506
ours+4base,5,46,2,CQCC-GMM,0.37235360265809386,0.18513182599124653,-2.160334769926506
ours+4base,5,46,2,LFCC-GMM,0.35000203490881004,0.17401876968763505,-2.160334769926506
ours+4base,5,46,2,LFCC-LCNN,0.14884272554019537,0.07400364967080127,-2.160334769926506
ours+4base,5,46,2,RawNet2,-0.06558392460577124,-0.03260790719161516,-2.160334769926506
ours+4base,5,46,3,timepool_T150_aug,1.0052857714851944,0.5099375478856364,-2.1061987148824186
ours+4base,5,46,3,CQCC-GMM,0.46095378854554825,0.2338217164580379,-2.1061987148824186
ours+4base,5,46,3,LFCC-GMM,0.293278591834563,0.14876741540519464,-2.1061987148824186
ours+4base,5,46,3,LFCC-LCNN,0.12826198437781103,0.0650617005191842,-2.1061987148824186
ours+4base,5,46,3,RawNet2,-0.08360984210507469,-0.04241161973194699,-2.1061987148824186
ours+4base,5,46,4,timepool_T150_aug,1.0263955868272234,0.5336158617309271,-2.11451955458299
ours+4base,5,46,4,CQCC-GMM,0.38310071416963465,0.1991713724659412,-2.11451955458299
ours+4base,5,46,4,LFCC-GMM,0.2909052314903361,0.15123958810423177,-2.11451955458299
ours+4base,5,46,4,LFCC-LCNN,0.14246034758494597,0.07406413483715114,-2.11451955458299
ours+4base,5,46,4,RawNet2,-0.08061090332270161,-0.04190904286174876,-2.11451955458299
ours+all,5,46,0,timepool_T150_aug,0.813242993411026,0.3935979245264372,-2.193521546893215
ours+all,5,46,0,flatten_T400_aug,0.4095027779095496,0.19819346096910867,-2.193521546893215
ours+all,5,46,0,CQCC-GMM,0.37899517986954384,0.18342822183625312,-2.193521546893215
ours+all,5,46,0,LFCC-GMM,0.3212332715372038,0.15547228809874014,-2.193521546893215
ours+all,5,46,0,LFCC-LCNN,0.0830724082216366,0.040205852034833886,-2.193521546893215
ours+all,5,46,0,RawNet2,-0.06013040590785464,-0.02910225253462715,-2.193521546893215
ours+all,5,46,1,timepool_T150_aug,0.86470861234544,0.4258280510837615,-2.1847218748304087
ours+all,5,46,1,flatten_T400_aug,0.35062829970267617,0.17266783675511402,-2.1847218748304087
ours+all,5,46,1,CQCC-GMM,0.40169851515706195,0.1978174998958359,-2.1847218748304087
ours+all,5,46,1,LFCC-GMM,0.2993731538196056,0.14742710413398147,-2.1847218748304087
ours+all,5,46,1,LFCC-LCNN,0.024628844233125946,0.012128539707486893,-2.1847218748304087
ours+all,5,46,1,RawNet2,-0.08961464227192421,-0.04413096842382015,-2.1847218748304087
ours+all,5,46,2,timepool_T150_aug,0.756345705276964,0.36169429540469833,-2.2157475178012067
ours+all,5,46,2,flatten_T400_aug,0.5047811468083694,0.24139287095121617,-2.2157475178012067
ours+all,5,46,2,CQCC-GMM,0.35197908535012984,0.16832094951380275,-2.2157475178012067
ours+all,5,46,2,LFCC-GMM,0.33799788151961596,0.16163495707264067,-2.2157475178012067
ours+all,5,46,2,LFCC-LCNN,0.07138264268648521,0.034136102671673316,-2.2157475178012067
ours+all,5,46,2,RawNet2,-0.06863223966582507,-0.03282082438596885,-2.2157475178012067
ours+all,5,46,3,timepool_T150_aug,0.6693499159702606,0.3231520787147842,-2.1607109970969067
ours+all,5,46,3,flatten_T400_aug,0.5241245975902055,0.25303947782126845,-2.1607109970969067
ours+all,5,46,3,CQCC-GMM,0.4379840075343241,0.21145209568508705,-2.1607109970969067
ours+all,5,46,3,LFCC-GMM,0.29818354752126386,0.1439585348724034,-2.1607109970969067
ours+all,5,46,3,LFCC-LCNN,0.04994620681152917,0.024113277928283595,-2.1607109970969067
ours+all,5,46,3,RawNet2,-0.09172724459737874,-0.04428453497817335,-2.1607109970969067
ours+all,5,46,4,timepool_T150_aug,0.7429882710974837,0.3713730132343627,-2.1591693442421636
ours+all,5,46,4,flatten_T400_aug,0.4440155539610036,0.2219353933459168,-2.1591693442421636
ours+all,5,46,4,CQCC-GMM,0.362074192305187,0.1809780706391972,-2.1591693442421636
ours+all,5,46,4,LFCC-GMM,0.28186019294082515,0.14088414748275238,-2.1591693442421636
ours+all,5,46,4,LFCC-LCNN,0.080027589516977,0.040000748621377674,-2.1591693442421636
ours+all,5,46,4,RawNet2,-0.08968649482602198,-0.04482862667639313,-2.1591693442421636
ours,5,47,0,timepool_T150_aug,1.2362432479858398,1.0,-1.9605618715286255
ours,5,47,1,timepool_T150_aug,1.1678309440612793,1.0,-1.9876325130462646
ours,5,47,2,timepool_T150_aug,1.134047031402588,1.0,-2.095982551574707
ours,5,47,3,timepool_T150_aug,1.117336392402649,1.0,-1.9975835084915161
ours,5,47,4,timepool_T150_aug,1.1942061185836792,1.0,-2.0455267429351807
ours+2GMM,5,47,0,timepool_T150_aug,1.1484906005650013,0.6093494169501724,-2.0760496907252115
ours+2GMM,5,47,0,CQCC-GMM,0.41796860348451836,0.22175969460392148,-2.0760496907252115
ours+2GMM,5,47,0,LFCC-GMM,0.31832244768859214,0.16889088844590613,-2.0760496907252115
ours+2GMM,5,47,1,timepool_T150_aug,1.0957131326724692,0.6061965299555517,-2.0945539850755384
ours+2GMM,5,47,1,CQCC-GMM,0.3535557425599664,0.1956025330854329,-2.0945539850755384
ours+2GMM,5,47,1,LFCC-GMM,0.35825241287657167,0.19820093695901542,-2.0945539850755384
ours+2GMM,5,47,2,timepool_T150_aug,1.040830062690814,0.5821427434358915,-2.2217712493135107
ours+2GMM,5,47,2,CQCC-GMM,0.4364299467133835,0.24409799025259385,-2.2217712493135107
ours+2GMM,5,47,2,LFCC-GMM,0.3106692818683916,0.17375926631151473,-2.2217712493135107
ours+2GMM,5,47,3,timepool_T150_aug,0.9973957906799954,0.5638285586631653,-2.119466838471492
ours+2GMM,5,47,3,CQCC-GMM,0.44065138671240633,0.24910054620703173,-2.119466838471492
ours+2GMM,5,47,3,LFCC-GMM,0.3309227964677656,0.18707089512980293,-2.119466838471492
ours+2GMM,5,47,4,timepool_T150_aug,1.1009004777012832,0.6287647468122047,-2.1370829228846153
ours+2GMM,5,47,4,CQCC-GMM,0.3630551438721327,0.20735414348468495,-2.1370829228846153
ours+2GMM,5,47,4,LFCC-GMM,0.2869384660527989,0.16388110970311026,-2.1370829228846153
ours+4base,5,47,0,timepool_T150_aug,1.12950190040802,0.5240277365971131,-2.0864348969177966
ours+4base,5,47,0,CQCC-GMM,0.4298522399986382,0.19942816945798386,-2.0864348969177966
ours+4base,5,47,0,LFCC-GMM,0.31844797685442583,0.14774262219007572,-2.0864348969177966
ours+4base,5,47,0,LFCC-LCNN,0.16232867567981413,0.07531171790908112,-2.0864348969177966
ours+4base,5,47,0,RawNet2,-0.11529309309743196,-0.05348975384574619,-2.0864348969177966
ours+4base,5,47,1,timepool_T150_aug,1.0804723172513886,0.5454183174455074,-2.0992683966443124
ours+4base,5,47,1,CQCC-GMM,0.3646560490132115,0.18407698700237726,-2.0992683966443124
ours+4base,5,47,1,LFCC-GMM,0.355373006484738,0.17939094243111492,-2.0992683966443124
ours+4base,5,47,1,LFCC-LCNN,0.09556862200808673,0.04824267700706736,-2.0992683966443124
ours+4base,5,47,1,RawNet2,-0.08492749412749573,-0.04287107611393308,-2.0992683966443124
ours+4base,5,47,2,timepool_T150_aug,1.0047016154787032,0.5047679894539167,-2.23156639307133
ours+4base,5,47,2,CQCC-GMM,0.44384711624140266,0.22299139668780665,-2.23156639307133
ours+4base,5,47,2,LFCC-GMM,0.29796322866395264,0.14969847519578225,-2.23156639307133
ours+4base,5,47,2,LFCC-LCNN,0.17372976026899417,0.08728285139415104,-2.23156639307133
ours+4base,5,47,2,RawNet2,-0.07018088234449427,-0.03525928726834336,-2.23156639307133
ours+4base,5,47,3,timepool_T150_aug,0.9730537889466419,0.5064188445671796,-2.1246592236803648
ours+4base,5,47,3,CQCC-GMM,0.45122935223420135,0.23483907034636883,-2.1246592236803648
ours+4base,5,47,3,LFCC-GMM,0.3197282904780473,0.16640028873903404,-2.1246592236803648
ours+4base,5,47,3,LFCC-LCNN,0.1203435014562992,0.06263190961379593,-2.1246592236803648
ours+4base,5,47,3,RawNet2,-0.05708578613427004,-0.029709886733621692,-2.1246592236803648
ours+4base,5,47,4,timepool_T150_aug,1.0848871065244088,0.5828281182548382,-2.1395026310173972
ours+4base,5,47,4,CQCC-GMM,0.36916482804501954,0.19832445308032498,-2.1395026310173972
ours+4base,5,47,4,LFCC-GMM,0.28054372534907884,0.15071501039147708,-2.1395026310173972
ours+4base,5,47,4,LFCC-LCNN,0.08251885048248177,0.044331162254600105,-2.1395026310173972
ours+4base,5,47,4,RawNet2,-0.044304100926284666,-0.02380125601875974,-2.1395026310173972
ours+all,5,47,0,timepool_T150_aug,0.8492822874441855,0.38615994000436044,-2.1266017667141646
ours+all,5,47,0,flatten_T400_aug,0.43180901642539654,0.19633912815723428,-2.1266017667141646
ours+all,5,47,0,CQCC-GMM,0.40548775392969333,0.1843711202328399,-2.1266017667141646
ours+all,5,47,0,LFCC-GMM,0.308753320252405,0.14038696601529138,-2.1266017667141646
ours+all,5,47,0,LFCC-LCNN,0.08996897227527159,0.040907968351284026,-2.1266017667141646
ours+all,5,47,0,RawNet2,-0.11400054368772912,-0.05183487723898997,-2.1266017667141646
ours+all,5,47,1,timepool_T150_aug,0.7986610430036529,0.3895741569058873,-2.1455322501657674
ours+all,5,47,1,flatten_T400_aug,0.4477503141342064,0.21840548335394624,-2.1455322501657674
ours+all,5,47,1,CQCC-GMM,0.3344558987371654,0.1631422690691276,-2.1455322501657674
ours+all,5,47,1,LFCC-GMM,0.344361766357049,0.16797419377641526,-2.1455322501657674
ours+all,5,47,1,LFCC-LCNN,0.035361133592142165,0.017248598672831756,-2.1455322501657674
ours+all,5,47,1,RawNet2,-0.08949717375342878,-0.04365529822179176,-2.1455322501657674
ours+all,5,47,2,timepool_T150_aug,0.7343172850844669,0.3541064364750132,-2.2726531824429057
ours+all,5,47,2,flatten_T400_aug,0.42680730899945196,0.20581731946280007,-2.2726531824429057
ours+all,5,47,2,CQCC-GMM,0.4139158170494066,0.19960071477705885,-2.2726531824429057
ours+all,5,47,2,LFCC-GMM,0.29872159628903466,0.144051137170045,-2.2726531824429057
ours+all,5,47,2,LFCC-LCNN,0.11552320639498452,0.05570822283175579,-2.2726531824429057
ours+all,5,47,2,RawNet2,-0.08443389841992333,-0.04071616928332707,-2.2726531824429057
ours+all,5,47,3,timepool_T150_aug,0.6498211064797786,0.32282113738185736,-2.173634779940324
ours+all,5,47,3,flatten_T400_aug,0.5001895039182781,0.2484864571975707,-2.173634779940324
ours+all,5,47,3,CQCC-GMM,0.437643134649696,0.2174143823371989,-2.173634779940324
ours+all,5,47,3,LFCC-GMM,0.30439836692854544,0.15122042982165104,-2.173634779940324
ours+all,5,47,3,LFCC-LCNN,0.05296086896898071,0.02631014564903163,-2.173634779940324
ours+all,5,47,3,RawNet2,-0.06793174674496795,-0.0337474476126904,-2.173634779940324
ours+all,5,47,4,timepool_T150_aug,0.8297851666154352,0.428752917224128,-2.1831290014772278
ours+all,5,47,4,flatten_T400_aug,0.411551101745426,0.21264990332363096,-2.1831290014772278
ours+all,5,47,4,CQCC-GMM,0.3462511238477028,0.1789091748257746,-2.1831290014772278
ours+all,5,47,4,LFCC-GMM,0.27895395230504566,0.14413648933955747,-2.1831290014772278
ours+all,5,47,4,LFCC-LCNN,0.01983313259306105,0.010247849442347072,-2.1831290014772278
ours+all,5,47,4,RawNet2,-0.04897134394967936,-0.025303665844562,-2.1831290014772278
ours,5,48,0,timepool_T150_aug,1.1978957653045654,1.0,-2.038651466369629
ours,5,48,1,timepool_T150_aug,1.1547520160675049,1.0,-2.0126969814300537
ours,5,48,2,timepool_T150_aug,1.1999939680099487,1.0,-1.9838672876358032
ours,5,48,3,timepool_T150_aug,1.129539966583252,1.0,-2.093331813812256
ours,5,48,4,timepool_T150_aug,1.1566803455352783,1.0,-1.9579746723175049
ours+2GMM,5,48,0,timepool_T150_aug,1.1147120552345955,0.6181004366813863,-2.1442086670156058
ours+2GMM,5,48,0,CQCC-GMM,0.38015967203967865,0.2107960151618941,-2.1442086670156058
ours+2GMM,5,48,0,LFCC-GMM,0.30857636802160227,0.1711035481567196,-2.1442086670156058
ours+2GMM,5,48,1,timepool_T150_aug,1.0589461421698942,0.5811014283069045,-2.135710291696622
ours+2GMM,5,48,1,CQCC-GMM,0.3762421400329664,0.20646455589742924,-2.135710291696622
ours+2GMM,5,48,1,LFCC-GMM,0.38712033826506115,0.21243401579566615,-2.135710291696622
ours+2GMM,5,48,2,timepool_T150_aug,1.0849533743418174,0.6081396021780162,-2.082224067803159
ours+2GMM,5,48,2,CQCC-GMM,0.3779512223906443,0.2118497545268037,-2.082224067803159
ours+2GMM,5,48,2,LFCC-GMM,0.3211485556294641,0.18001064329518002,-2.082224067803159
ours+2GMM,5,48,3,timepool_T150_aug,1.0412098706945492,0.5872379399137849,-2.2152219863044724
ours+2GMM,5,48,3,CQCC-GMM,0.4339581719870517,0.24475056383823648,-2.2152219863044724
ours+2GMM,5,48,3,LFCC-GMM,0.2978949696425243,0.16801149624797854,-2.2152219863044724
ours+2GMM,5,48,4,timepool_T150_aug,1.070478824111763,0.5938566761126526,-2.071101901364449
ours+2GMM,5,48,4,CQCC-GMM,0.44791127569520106,0.24848235704096366,-2.071101901364449
ours+2GMM,5,48,4,LFCC-GMM,0.28419774195823794,0.15766096684638373,-2.071101901364449
ours+4base,5,48,0,timepool_T150_aug,1.099916254786484,0.5471977902677057,-2.1500807799091133
ours+4base,5,48,0,CQCC-GMM,0.3922347069887487,0.19513300580525406,-2.1500807799091133
ours+4base,5,48,0,LFCC-GMM,0.30863177367202604,0.1535413481024688,-2.1500807799091133
ours+4base,5,48,0,LFCC-LCNN,0.10617658776840357,0.05282183434621015,-2.1500807799091133
ours+4base,5,48,0,RawNet2,-0.10312966900846914,-0.05130602147836141,-2.1500807799091133
ours+4base,5,48,1,timepool_T150_aug,1.0418953981687793,0.5387567337449871,-2.138886363995413
ours+4base,5,48,1,CQCC-GMM,0.3820781053097961,0.1975698831321964,-2.138886363995413
ours+4base,5,48,1,LFCC-GMM,0.377179330553269,0.19503676138905632,-2.138886363995413
ours+4base,5,48,1,LFCC-LCNN,0.0922936718784161,0.047724404286592435,-2.138886363995413
ours+4base,5,48,1,RawNet2,-0.04044189475323003,-0.020912217447167564,-2.138886363995413
ours+4base,5,48,2,timepool_T150_aug,1.0516986368904169,0.5353007802571605,-2.0895751347653286
ours+4base,5,48,2,CQCC-GMM,0.389250217175732,0.19812324335184003,-2.0895751347653286
ours+4base,5,48,2,LFCC-GMM,0.3074793157313047,0.1565029294994278,-2.0895751347653286
ours+4base,5,48,2,LFCC-LCNN,0.15970670240644796,0.08128861197656718,-2.0895751347653286
ours+4base,5,48,2,RawNet2,-0.05655241329786228,-0.028784434915004445,-2.0895751347653286
ours+4base,5,48,3,timepool_T150_aug,1.0119939501124167,0.5018537148674508,-2.2261026007116267
ours+4base,5,48,3,CQCC-GMM,0.44532878127977127,0.22084114554026876,-2.2261026007116267
ours+4base,5,48,3,LFCC-GMM,0.2899123137389599,0.14376921089256797,-2.2261026007116267
ours+4base,5,48,3,LFCC-LCNN,0.17649266282543416,0.08752374307766707,-2.2261026007116267
ours+4base,5,48,3,RawNet2,-0.09278411636996209,-0.04601218562204527,-2.2261026007116267
ours+4base,5,48,4,timepool_T150_aug,1.052490903281053,0.5405446079380841,-2.0751740920116792
ours+4base,5,48,4,CQCC-GMM,0.45423725645038343,0.2332899020156915,-2.0751740920116792
ours+4base,5,48,4,LFCC-GMM,0.27791877714440116,0.14273519700914314,-2.0751740920116792
ours+4base,5,48,4,LFCC-LCNN,0.09881749961796571,0.05075128575638744,-2.0751740920116792
ours+4base,5,48,4,RawNet2,-0.06362908330985548,-0.0326790072806938,-2.0751740920116792
ours+all,5,48,0,timepool_T150_aug,0.8434333949726156,0.4052459847018576,-2.1897437823638413
ours+all,5,48,0,flatten_T400_aug,0.40150186730054405,0.1929103359478981,-2.1897437823638413
ours+all,5,48,0,CQCC-GMM,0.3713269699606284,0.1784121478767599,-2.1897437823638413
ours+all,5,48,0,LFCC-GMM,0.30532698027780353,0.14670101221536344,-2.1897437823638413
ours+all,5,48,0,LFCC-LCNN,0.05171396083100225,0.024847101270484104,-2.1897437823638413
ours+all,5,48,0,RawNet2,-0.10798430836591905,-0.051883417987636946,-2.1897437823638413
ours+all,5,48,1,timepool_T150_aug,0.7444897264577837,0.3726577971193766,-2.190045672105452
ours+all,5,48,1,flatten_T400_aug,0.47736543378586377,0.23894748933874388,-2.190045672105452
ours+all,5,48,1,CQCC-GMM,0.35023851791494315,0.1753135200045492,-2.190045672105452
ours+all,5,48,1,LFCC-GMM,0.36319547518412243,0.1817991852618468,-2.190045672105452
ours+all,5,48,1,LFCC-LCNN,0.01926767837689691,0.0096445260751979,-2.190045672105452
ours+all,5,48,1,RawNet2,-0.04322701236643001,-0.02163748220028569,-2.190045672105452
ours+all,5,48,2,timepool_T150_aug,0.7596502710376164,0.37110968284841434,-2.135975477326866
ours+all,5,48,2,flatten_T400_aug,0.4538830952841887,0.22173415578605254,-2.135975477326866
ours+all,5,48,2,CQCC-GMM,0.37950384770089246,0.18539788364408696,-2.135975477326866
ours+all,5,48,2,LFCC-GMM,0.2966100768150359,0.14490203680980596,-2.135975477326866
ours+all,5,48,2,LFCC-LCNN,0.09451739576378025,0.04617430165284261,-2.135975477326866
ours+all,5,48,2,RawNet2,-0.06280499957589522,-0.030681939258797586,-2.135975477326866
ours+all,5,48,3,timepool_T150_aug,0.7651140144321691,0.36893672326535687,-2.262921749824777
ours+all,5,48,3,flatten_T400_aug,0.38766378234369775,0.18693084022605894,-2.262921749824777
ours+all,5,48,3,CQCC-GMM,0.4179174591697208,0.20151911358712876,-2.262921749824777
ours+all,5,48,3,LFCC-GMM,0.28834689828250726,0.1390404015733901,-2.262921749824777
ours+all,5,48,3,LFCC-LCNN,0.1190547966399872,0.05740802773555043,-2.262921749824777
ours+all,5,48,3,RawNet2,-0.09573838777849276,-0.04616489361251481,-2.262921749824777
ours+all,5,48,4,timepool_T150_aug,0.7249902699817445,0.35417038998768763,-2.1270443123525036
ours+all,5,48,4,flatten_T400_aug,0.5167616968913522,0.2524471007360112,-2.1270443123525036
